Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region
The_Coldwater,1167,1271207,685,29,6499,1,1535660,4,1429,2634,61,16,2.37419e+06,2
The_PaTRiiioT,1150,961292,1099,18,4275,1,1697500,3,1838,2282,2,5,2.38671e+06,2
The_Sky_Fvcker,1250,1404354,1139,320,5068,9,1699260,5,2835,2819,0,0,4.48602e+06,3
ThorStein85,1015,1152298,5555,51,36404,3,2798500,5,5818,2247,0,0,8.01817e+06,2
Thundercate,1195,1440011,137,110,1908,12,1744980,4,1951,3284,0,0,4.36852e+06,2
Tissallia,1089,1286112,1383,82,12162,6,1883130,4,5563,4134,2,0,8.31902e+06,2
Toecutter63666,1484,1413597,1123,409,2600,11,2936370,7,3920,1913,0,0,6.31992e+06,2
Tokine_N,888,964852,622,55,2826,2,1349000,3,964,2353,19,3,382470,1
TomCarrotKim,1069,1217285,2212,95,5207,2,1511230,3,2013,5499,0,0,3.50476e+06,1
TonyMont-NL,1217,999520,297,213,1464,489,2226680,5,1774,2829,822,271,4.00662e+06,2
TrollYou5150,1104,835617,1067,107,6737,2,1700310,3,3445,2540,8,3,2.73156e+06,2
TrumpT8nk,1380,1349645,45,370,256,332,1635300,3,2032,2778,1,0,4.21795e+06,1
TygaLyke,1776,1876701,366,348,1759,5,2194160,5,3794,2754,2,0,7.29014e+06,3
Un1t3d_Iskariot,1673,1600072,1699,344,7376,9,2330920,5,3286,3413,23,11,4.09713e+06,2
Us3rL3ss,1541,1643588,2450,735,9548,2,2050970,4,3651,3020,11,7,5.24044e+06,2
VLADlMIR_PUTlN,742,680330,417,37,2786,243,1768890,4,3414,2590,0,0,5.86652e+06,3
VanDownByRiverr,2481,1247936,2517,50,11316,7,1348930,127,64,114,0,0,98260,1
VendoEmpanadasYT,804,784950,497,68,2126,2,1349680,3,2574,3650,34,9,4.3569e+06,1
VinbeeL,1396,1470341,382,86,4448,2,1672320,5,3717,6236,0,0,4.9565e+06,3
WadeJRWilson,1042,1234182,2074,322,6659,10,1674910,3,3092,4495,4,0,4.84737e+06,3
Warrkan7734,633,687859,1070,449,5024,3,1346910,2,1653,3248,5,1,981025,2
Wartranz,924,1125155,4045,158,17803,2,2165850,4,2637,4315,1,6,4.48753e+06,1
WebOfDoom,1352,1054993,5568,169,21294,4,2379240,3,1664,1730,11,3,3.30084e+06,2
Whiterabbit443,1265,1277817,6160,1549,49060,26,3279580,6,3552,2515,0,1,7.25958e+06,3
WildHunt_86,1055,1360545,973,62,2822,541,1498290,4,1773,4062,11,0,4.34234e+06,3
WonDeR-BiG_DJB,683,776318,2300,3,9375,8,1778660,3,2935,3829,146,27,461370,2
Wongwxxxx,1108,1181991,1339,212,12866,7,2092970,6,4535,3170,1,0,2.60332e+06,3
Wytarganiec,1879,1682690,616,156,5224,8,1645460,4,3054,3119,4,2,4.72018e+06,2
Xant0r,332,428986,1532,130,10366,7,1545610,2,1137,1847,27,3,662100,2
Xedo886,765,855508,1455,269,8009,7,1509840,3,2187,2821,6,0,4.41271e+06,1
Xiphoideus,887,1187474,1814,76,5194,2,1959500,3,2100,3879,5,1,4.63659e+06,2
Yornif_Tatouf,567,528178,1514,78,7487,4,1702250,2,1945,3180,7,1,2.77528e+06,1
Yourmamasentme1,1505,1716135,91,200,86,11,1995170,4,2593,4395,0,1,5.1706e+06,1
Yurator,635,546732,635,63,2984,1,1180730,2,2261,2690,6,4,2.28383e+06,2
Yuser-MAKUTOR,2107,1945974,3332,87,39263,27,3646090,9,8445,3497,19,7,8.90705e+06,2
Zen_v1,714,574523,1771,155,13382,10,1476460,2,2303,1783,32,8,3.93109e+06,1
Zivotinjica,960,845048,1720,61,8691,8,1880530,3,1783,1976,20,0,2.1621e+06,2
_TaBarNax_,1528,1551501,610,70,2540,4,2189060,4,3791,4127,5,4,6.04323e+06,2
_TecH_x_N0iR_,705,872789,1675,150,8077,7,2210620,5,2499,2864,8,1,1.05627e+06,2
_gh0stdad_666_,968,1446582,89,20,384,2,1766620,5,1190,2814,2,0,43885,2
aK_Jeez,668,800598,2916,239,10283,11,3235520,6,3866,3501,1,5,7.27686e+06,1
aa_cofoe,1508,1518725,725,72,11670,19,1834860,4,4195,5219,6,0,6.83551e+06,2
aiueosoba,1035,939163,6283,23,27318,968,3171520,7,4490,3484,7,12,6.26036e+06,3
amjadr360,1448,1649813,1018,149,7040,5,2081850,4,1484,2114,11,13,3.84064e+06,2
angles951,2133,1678588,1135,31,6840,9,1439840,2,1506,3139,0,0,2.63044e+06,3
anotherling,1032,1033643,1640,223,8768,5,1226340,3,3102,3842,21,3,4.07454e+06,0
argus4,1337,1370384,3617,368,29882,8,2149010,4,2902,3629,27,8,4.63153e+06,3
arriola_00,1230,1024343,1612,124,4302,4,1597400,3,2521,2554,182,77,3.65147e+06,1
asekas69,1305,1079876,1254,50,8968,8,2300800,4,2830,1974,8,8,3.33831e+06,2
axl0088,2037,2158383,972,204,8428,19,1313180,3,2428,4116,0,0,4.14674e+06,3
bartomoto440,1075,939667,273,3,1952,4,1624570,3,2752,2784,6,3,4.31838e+06,2
batfur,738,854423,1490,406,5960,2,1368710,2,1846,3314,8,1,2.67213e+06,1
battery_zhu,1102,1210062,984,517,24161,15,1887760,4,3109,2737,26,0,4.02899e+06,3
bet_yours,1475,1515715,1437,432,7763,10,1980880,4,3675,4312,10,3,4.6342e+06,3
bikingwaffles,1436,1246909,2973,29,4840,1,1796540,4,2599,3543,54,29,3.43856e+06,2
biniu44,1639,1638051,989,171,11145,6,2570500,6,2645,3569,2,0,5.47837e+06,2
bob996,801,983950,736,66,4896,656,1128770,2,808,3557,0,2,2.54811e+06,1
budabellyx,903,1015591,3352,41,37250,3,2188130,6,4998,3679,0,0,6.45849e+06,1
bumpifobic,1003,983712,1309,85,7411,6,1342020,2,1316,2450,2,0,543420,2
cagli77,1208,975460,7432,200,22962,6,3967030,10,5822,3747,22,12,2.82236e+06,2
carballosport,1259,1275159,1111,292,5883,3,1781360,4,3340,3548,46,11,5.2235e+06,2
cb58ooops,2450,1813189,152,0,2481,4,2870050,6,3276,4546,0,1,4.01908e+06,0
cixie2016,1556,1632222,854,128,3998,3,1869020,5,3736,4318,2,0,4.17219e+06,3
cracked8thst,1061,1023153,1463,310,7226,3,1876630,4,2416,3298,49,19,3.17154e+06,2
cuertsi,1253,1201523,1446,101,9618,10,2047890,3,2605,2077,43,12,3.00654e+06,2
cxBasic,1116,1099581,2223,48,10534,4,1677240,4,2275,2610,12,0,4.17691e+06,3
d3r_OnK3L,1275,883565,2586,132,7267,2,2319240,4,1734,3461,616,169,2.03635e+06,2
dIRTYJONI007,1244,1061574,1493,58,7323,4,1854290,3,1956,2271,0,0,3.10515e+06,3
daluoooo,1133,1403357,1169,327,9868,6,1610020,3,2421,2314,0,0,630425,3
darkangel03331,1080,1200864,1167,319,4992,7,2067720,4,3777,4515,0,0,6.54697e+06,1
dddaaarrrr,1450,1590649,1185,189,9763,10,2086190,4,1530,2521,72,26,1.80017e+06,1
dddddimon,2930,2592211,2685,160,7107,3,2745190,6,2601,2205,96,28,4.16811e+06,2
de-rudy55,1639,1200245,49,0,642,1,2428840,5,32,50,748,164,1.14593e+06,2
defenderstorm,1292,1262744,1683,368,5501,7,1921830,4,3927,3619,41,18,4.96305e+06,1
denis022,1304,1148788,1247,158,5407,5,1727250,3,2294,2854,37,14,3.06126e+06,2
dido9721,1205,1234507,6528,371,52822,8,2471730,5,2797,2523,0,0,4.15009e+06,2
dlr79,731,889349,1470,40,9285,5,1629340,3,3610,3548,1,0,5.57279e+06,2
drayco187,1625,1802591,599,6,5932,624,2127780,6,2992,3804,19,12,4.36398e+06,1
ecthable,681,734532,116,15,492,67,1949000,5,3500,3453,0,0,6.0387e+06,2
enjoykillin,1566,1545926,1964,346,11142,11,1806570,3,2405,2796,4,5,4.24069e+06,3
enton_1989,956,913301,4132,208,20127,13,2576810,5,3354,3861,36,14,4.66837e+06,2
foul0wl,672,847338,906,29,2241,382,1740300,3,1766,3369,0,1,1.63046e+06,2
fox-judgment,1292,1243745,1754,488,8495,6,1474080,3,2381,3205,2,4,4.15142e+06,3
fraGer71,1218,911202,1341,99,8492,2,1837240,3,2104,1817,545,196,2.33678e+06,1
francky61100,1252,1334854,2148,174,19347,7,2075780,4,2255,2031,46,9,3.04029e+06,2
frank186,2119,1642611,2520,136,12962,4,2370540,4,3406,2241,0,0,5.40502e+06,2
frapsoffice,607,611882,1506,138,4554,3,1663980,3,2127,2455,8,4,3.82912e+06,2
fsxdc,1086,865536,1665,817,14843,9,1297460,2,1960,2649,0,0,4.27948e+06,3
fullmoon45,1002,1207961,1574,259,9224,8,1822520,4,3969,4837,1,3,5.96901e+06,0
fznwat,1355,825293,1394,0,4223,1,1761920,4,4263,2898,9,1,1.8281e+06,1
gorant87,1205,1241879,166,220,930,1,1661750,4,2370,5205,2,0,4.3267e+06,3
greenrose1,1247,1180978,992,113,3829,20,1736660,4,1160,2083,3,1,78680,2
gugafsa,911,1150964,415,4219,5612,15,2370460,7,5274,3873,0,0,6.84261e+06,1
hefferveisen,1687,1554731,142,128,2645,1,1657820,4,2123,3619,7,0,5.16307e+06,3
hesus225,606,736705,912,47,8699,8,1826560,4,2442,2812,19,1,1.74583e+06,2
heyFKme,997,956970,798,479,7735,5,1246280,2,1501,2359,0,0,4.22426e+06,3
hiro306h,1608,791548,608,85,5175,2,1076560,1,1328,1982,31,24,550295,3
huehnerhugo,1874,2153768,1004,163,22488,7,2629780,8,2728,3377,3,1,4.50733e+06,2
huskylux,1360,1180147,1008,76,5682,1,1275930,2,1588,3219,10,6,2.22013e+06,2
iFunTox,604,594029,1795,136,12200,5,1899490,3,1997,2471,19,5,2.43521e+06,2
iSyvia,1016,763170,1134,72,4667,4,1250350,2,1204,2095,3,0,2.06024e+06,2
ice-Gunactor,1174,1119246,2252,74,16149,11,1900760,3,2474,3000,8,3,4.85774e+06,3
illogitech_ita,1417,1222320,1675,74,6525,4,2483840,6,2988,3201,211,61,3.79099e+06,2
ilnein,824,964271,275,45,1051,583,1747220,5,4058,3742,4,0,6.81658e+06,2
inox40,1337,1332128,2917,90,15054,21,2776220,5,4881,2038,32,9,7.53562e+06,2
isoss22,1220,902311,1019,51,7238,3,2331120,4,3397,1800,12,3,4.32785e+06,2
jabbothehut,1571,968446,2877,507,14697,3,2077140,2,781,1528,289,84,1.02045e+06,2
jaianman,1110,1083425,1715,411,6753,2,1428800,3,1637,2288,9,4,3.37464e+06,3
janus1974,1545,1425069,1862,62,2635,2,2891500,7,1742,2601,0,0,3.54236e+06,2
jdasjdas,1044,1187695,1200,52,3404,2,1564960,3,5137,3474,0,0,7.19293e+06,2
johnnybuda,1624,1910469,17926,1122,67193,13,5266130,8,4944,6073,19,11,6.27764e+06,2
jucksack123,1340,1747648,1789,3153,8424,1,1936940,4,2814,3123,8,0,3.45058e+06,2
k3lomat,1068,1216480,4517,186,39735,11,2447120,6,2634,4099,38,11,562765,2
k3zza_m4chin3_,1041,888948,2091,274,6543,7,1697720,2,1989,2229,39,12,3.83242e+06,3
kONe_III,611,775994,961,234,3879,3,1707540,3,1685,3988,6,1,355630,2
kabelimats,1556,1744219,1979,112,8002,3,2163180,5,1488,3025,17,6,1.29347e+06,2
kchillout57,1619,1396452,1304,4,5401,8,1895540,5,3122,3782,2,3,4.19871e+06,2
keneer,1073,947235,1948,62,8003,4,1831280,3,2913,3289,65,36,4.18023e+06,1
kennykennith,964,630655,1143,168,4738,6,1468330,2,1170,2255,20,17,1.81358e+06,3
kitsune_k4waii,1182,1044510,160,5,1172,715,996248,2,566,2398,66,13,758250,3
koldino79,1246,1130033,2604,80,13979,7,2424080,6,3955,2388,18,19,4.50301e+06,2
l-EternaLEnVy-l,1036,1073013,563,500,2970,2,620809,1,1061,4305,0,0,3.94288e+06,3
lBASl,539,675539,1769,122,13667,3,1700280,3,1184,2544,10,7,324310,2
l___SPY___I,1839,2000101,1810,276,8087,3,2933970,7,1751,3155,8,3,3.8123e+06,2
lafizy,1240,1078198,1432,79,6770,4,1840080,4,2223,2986,37,8,3.42446e+06,2
laggr15,975,747297,1557,69,7069,2,1891790,3,1879,1901,39,31,2.36888e+06,2
llTheDoctor46ll,2595,1759156,1894,153,7237,5,2525370,5,2853,1844,301,66,3.56268e+06,3
llllFalconllll,1369,1044622,1823,186,10908,14,1731120,3,2956,3497,0,0,5.28271e+06,1
lmNooooob,1402,1314853,2725,59,18492,9,2330290,8,5108,5477,1,0,2.65737e+06,3
lorochimi,946,1120947,668,148,9472,5,1509070,3,3674,3548,1,0,6.08371e+06,3
lucholimpo,1280,1247243,2600,54,19793,3,2106440,4,4340,3492,3,4,7.13126e+06,2
luningO_O,1243,1061195,2093,88,7643,5,1252350,2,1547,2775,4,2,3.62346e+06,3
m0Jlevi4,1403,1115569,1306,176,11044,7,2805590,5,2558,2648,52,17,3.85752e+06,2
madcow0812,1480,1448477,1,6,14972,14,1341690,3,2491,3223,0,0,4.31844e+06,1
mario-banane,472,539264,317,476,1534,618,1705780,3,3041,3436,0,0,5.87798e+06,1
mcwopppersnaggy,885,957621,1465,92,6136,4,1507360,3,2320,3846,5,3,3.71197e+06,3
mellod90,1054,1237260,2017,609,11904,51,2645720,3,3454,2651,0,0,4.25466e+06,2
metalchromesan,1348,1574185,3747,223,32727,27,2584270,7,5937,3014,0,0,7.19094e+06,0
midgetMASSACRE7,839,942571,2336,147,8812,5,1724090,3,2741,3425,2,1,4.09855e+06,1
minamimuki,2035,2290898,3368,63,13498,33,3781180,9,8359,4023,0,5,1.02299e+07,0
molinokuma,2485,2746710,1112,72,8467,21,1649560,3,1473,3557,0,0,3.74567e+06,3
moneyhats,876,795181,2597,90,9158,2,1956720,4,3273,3890,3,2,4.05788e+06,1
mvnkil,998,1130323,1045,119,4340,2,1450400,3,2051,3003,74,30,1.5652e+06,2
mxxlele,1209,1047677,927,80,4792,5,1872040,3,2667,3371,2,2,4.89829e+06,2
myhxz,1698,1629427,3469,270,23070,25,2195920,4,2973,3021,0,0,5.67226e+06,1
nacholp41,1681,1786630,2650,655,11530,4,2402040,6,4571,3918,7,4,7.57025e+06,1
nemets135,2612,1581232,990,103,7435,3,3240850,8,5821,2998,28,8,4.52383e+06,2
neonesis,718,843433,5061,65,14767,7,2440960,5,3014,3012,1,5,3.5493e+06,2
neusiedl9,3083,2318172,1541,775,5363,3,2691540,5,4392,1602,57,12,6.36513e+06,2
nexT_Quenezui,1282,1395732,856,132,5698,2,1883200,6,2866,5131,2,5,4.48676e+06,1
nissedanne,705,732260,316,21,946,1,1398460,3,2174,2709,0,0,5.01408e+06,2
notbrianm,786,920597,874,230,2540,1,1252240,2,757,3008,22,19,695710,1
oDodgeRzz,899,990316,2216,0,6537,3,2162830,4,2602,4571,4,5,4.28333e+06,2
oflowmoralfiber,1630,1491371,3203,115,8867,7,3295380,8,5570,4217,2,3,4.31628e+06,2
okmjjx,982,571847,972,68,3291,2,1078310,1,661,1621,126,28,678443,2
old_healer,1353,1365521,2493,2487,12788,22,2853840,4,2924,2337,1,1,3.15486e+06,2
oldguy66,1282,1149096,2360,57,10267,14,2742840,5,3691,2068,3,0,6.26316e+06,1
ooDestroyer93oo,1091,1244741,2323,142,13367,12,2389180,4,2715,2295,38,9,3.82971e+06,2
ozhealth,1195,883339,1071,58,3235,14,2232080,4,3352,2989,0,0,5.7747e+06,3
padonok910,724,815927,822,209,4054,6,1475460,3,2605,2496,3,2,3.85219e+06,2
perfunctory,1117,1291472,1543,163,13767,6,2381110,6,3172,3349,4,2,4.99943e+06,1
pirito_10,1100,963661,1429,239,8479,4,1768800,3,2512,2668,60,26,2.76983e+06,2
pprob340,724,798967,2562,62,16718,4,1879900,3,2729,3208,0,0,4.45852e+06,2
r3demptor,920,973015,4565,13,20609,1,2422720,5,4013,2551,0,0,6.41493e+06,2
rafabets,998,1095402,1212,1070,8159,3,2388460,6,3323,3588,4,0,5.85864e+06,3
raul-sf-ferreira,780,928479,1629,59,2961,6,1341100,3,3191,4984,19,5,3.66022e+06,2
rayleigh974,1347,1470696,441,21,11038,30,3376400,9,3588,4718,2,3,5.3801e+06,2
ric85bo,1551,1246966,1366,50,8168,40,2731340,4,2539,2432,36,14,3.27124e+06,2
yelabd,845,830019,1446,73,2702,2,1619620,3,4073,3507,29,6,5.59297e+06,2
zato_iczi,1556,1374464,3183,106,11812,4,2035490,4,1769,2426,19,5,1.42108e+06,2
znameniti,1147,1321399,366,120,3108,8,1505830,3,4123,3607,0,0,6.89849e+06,2
--BuRnEer--,845,757329,1740,347,8328,6,2178560,4,2664,2578,82,24,2.91546e+06,2
--GeeTeeEye--,754,963586,1261,48,4507,2,2229460,6,2243,3228,0,0,1.41119e+06,1
-EC-Etothed,1608,1440859,1148,86,5504,33,3216630,8,5493,4730,9,7,5.17827e+06,2
-Feu3rFr3i-,994,966321,1667,0,4752,3,2118010,5,4709,2847,4,3,7.33247e+06,2
-Fr-LeXa,1314,1454013,11087,71,63165,1,3022980,6,5420,3096,20,11,7.48349e+06,2
-HERO-CCTV14,990,1074539,911,168,5901,3,1617800,4,3282,3872,1,0,4.77144e+06,3
-HERO-Cinder,1010,1165617,1311,478,4481,2,1591490,3,1694,4962,0,2,2.74145e+06,1
-Jujubi-,783,836762,2521,87,6686,6,1882620,3,1783,2447,41,25,2.3059e+06,2
-KRUT-Archfry,1045,1156551,2318,212,16682,5,2201570,5,3512,5281,9,1,5.2943e+06,2
-PR-oRBital,785,916136,4815,240,26785,4,3351640,7,5742,4256,0,0,973390,2
-uhha-2017-,2135,2153721,981,34,5156,8,3009160,8,4267,2535,0,0,6.8299e+06,3
-wdqwfy-HQ,1211,1323449,303,54,1834,1,1102730,3,1539,6583,0,0,3.53219e+06,3
00C0,841,991982,799,10,2844,3,1365630,3,2511,3032,0,0,4.91097e+06,3
0bock,1262,1345397,7064,164,40615,3,3078340,5,4289,2777,0,2,6.72644e+06,2
141-Shrimps,1661,1318574,3215,183,23033,8,2543140,5,1823,2406,307,61,2.62005e+06,3
14_LeoNiDas_53,1403,1259277,1454,24,7773,2,1725670,3,1187,2200,0,0,2.62772e+06,2
1918rushb,1616,1462687,795,219,5134,7,1628880,3,1763,2428,5,0,5.3391e+06,3
19NicK64,1992,2092011,1652,38,10560,6,3032780,9,3038,3701,0,0,5.57781e+06,2
1strawberrymilk5,1581,1501173,1000,1296,5038,23,2579970,6,3533,2185,26,7,5.8937e+06,3
38irk-Vorob,754,947445,766,77,4766,2,1406490,3,2673,3592,6,0,3.1747e+06,2
3G-Simmel,521,690474,1398,115,7224,5,1831360,3,2354,4143,28,10,89020,2
3Smup,1817,1145513,3733,198,24096,8,1913380,2,1806,1540,11,6,2.78486e+06,2
710TOKE,1469,1550913,246,14,3413,2,1675190,3,2904,3212,94,46,4.90488e+06,1
7ACT1CS,1596,1759622,130,0,361,598,1609720,4,2132,2551,0,0,3.86928e+06,1
9A64,1320,1317527,1657,71,8318,9,2599540,5,7684,3246,67,20,2.92348e+06,2
AGENT-TWIN,923,1071776,647,128,3561,812,1437620,3,3353,5030,0,0,5.88476e+06,1
AKPatate_JDM,805,880403,1675,20,8647,5,1593240,3,3797,3414,9,3,6.1538e+06,2
AMD_PREDATOR,1588,1628703,2230,155,7077,2,3308780,10,4378,3415,0,0,4.98557e+06,3
AN-Doggie,1815,1670428,873,0,3244,6,2352700,4,4060,2088,158,44,7.28482e+06,1
APEPExd,747,660870,598,52,2826,2,1430680,2,1410,2436,5,1,1.75879e+06,2
APG4,845,873153,6998,87,25907,538,2495830,5,4066,3709,30,14,5.71718e+06,3
APPLE_CombatAI_7,913,1093358,1409,0,4792,1,1691740,3,2265,2572,2,2,2.86093e+06,1
AakashRT,832,868888,497,52,2186,1,1753960,4,2966,3703,17,6,4.25115e+06,2
AbbeYao,881,881701,851,68,6673,3,1465610,3,1951,3456,39,18,2.97282e+06,2
Abiratomarine,634,682475,1823,86,11427,3,1577560,3,2391,3053,6,3,2.63209e+06,2
Abraham497,837,1212118,151,81,1730,5,568106,845,498,3757,0,1,546735,2
Acid-Cyanide,1309,1391707,3219,219,15984,6,3367570,9,3606,2785,8,6,5.23977e+06,1
Adanmarsan,3966,1928059,1451,61,7337,7,2216920,2,1929,1579,40,12,768479,2
AddictedSamurai,1462,1248663,5010,850,17766,12,2908030,5,2105,2686,167,110,2.46718e+06,2
AdrenalineTX,1371,957799,3531,277,16243,3,2303260,3,2312,3162,20,7,2.67604e+06,1
AggressiveFoxTV,805,870607,572,94,4529,7,1592860,4,2583,4505,5,1,3.60083e+06,2
Akira72,1845,1323389,2894,80,7838,3,3751720,8,5890,5844,139,41,5.02079e+06,1
AlbaniaNimmortaL,2631,1383042,2652,53,11649,2,945826,1,1732,1515,30,22,1.36696e+06,2
Aldrian77_FR,1681,1605209,583,55,29699,9,2946440,5,2807,3068,33,5,1.61484e+06,2
AllDunner,1974,2186167,2216,347,6274,6,2351280,5,2651,3163,105,38,4.6908e+06,3
AlphaWolfXXY,796,810832,4455,82,18431,9,2006740,3,3552,3082,36,10,5.23934e+06,2
Amujohns,1517,1459843,162,3,3830,38,2329960,4,2463,3135,1,0,4.62276e+06,2
AnaHajarajanaan,691,694476,3908,72,12972,1,2361320,4,1889,2441,41,11,896460,2
Androga1,976,1138523,4284,53,27902,22,2405250,4,4004,3698,0,0,6.23737e+06,2
AndyG_BE,801,957013,361,71,2912,17,2107270,5,4024,3232,29,1,2.28139e+06,2
AngryM13,1044,888841,1688,67,8581,5,2366190,5,2977,2857,6,3,3.99117e+06,2
AngryPengui,1510,1235900,1322,153,7319,4,2181560,5,2818,3602,58,31,2.63648e+06,2
AoAoZero,2288,2274577,4234,233,23743,13,2955060,7,5187,3799,21,15,6.75556e+06,3
ArchieGoodwin45,1101,901384,1767,74,6352,8,1692670,3,2752,2346,123,59,2.97561e+06,2
ArteBionico,2793,1209891,784,0,3785,23,1540420,243,270,140,0,0,406680,2
Artein,1050,1009294,3686,236,22535,9,2960810,7,3661,2964,1,0,5.19747e+06,2
AscarX09,680,762876,2443,40,4896,4,1700480,3,2658,3624,19,17,3.29595e+06,2
Atlasbzh,1388,1431598,3942,566,28190,20,3077050,6,3148,3334,8,3,3.84725e+06,2
Auge_v2142,979,972350,563,58,2051,1,2492680,6,1767,4054,14,0,3.92443e+06,2
B0otyMain,1002,1072442,3388,79,6706,3,1842420,4,3211,3976,4,4,3.82217e+06,2
B1C4A12,1065,1105919,3030,290,18300,11,2405670,5,4771,3838,11,3,7.04231e+06,2
BAL_N3M3SIS,924,833113,3194,115,9706,7,2041050,3,2415,3488,89,11,2.50274e+06,2
BBBBBBBBBBUTTERS,1157,1241094,1181,425,11080,14,1897270,5,3208,3702,11,4,4.26866e+06,3
BIGHOTTODOGU,749,713289,2109,52,15261,12,2761780,6,2528,4276,22,3,3.10434e+06,2
BL00D_H4WK,1038,1127842,1627,223,13803,10,2793610,7,3671,3408,151,49,5.54622e+06,2
BM_Stammtisch,887,776528,1865,108,8100,5,1987330,2,1457,1265,46,21,1.76116e+06,2
BOJIKODAB_61rus,1147,777963,1278,123,5261,7,1302930,2,1763,2029,18,15,1.87999e+06,2
BR-Spike,1791,1373741,950,21,8043,3,2330570,5,2991,2914,63,23,4.99928e+06,0
BaCbKa_4anAeB,1433,1453573,1982,2167,8753,3,2312000,5,2600,3549,17,1,4.6028e+06,2
BananaKalli,1237,1108044,4183,375,10735,9,2719360,6,3673,3519,31,14,5.50647e+06,2
BatmanOrAFK,1119,1300858,3248,62,9971,7,2435160,5,4737,2577,9,2,4.4445e+06,3
Bauernsau666,822,892822,2667,169,13421,12,1998860,3,1791,2462,0,0,758920,2
BelgianBatman,910,1129071,1771,53,56151,19,2720370,5,2711,3362,16,3,2.29425e+06,2
Bersntol,1452,1354362,2547,61,11244,5,2006230,4,4406,2154,68,12,6.10719e+06,2
Bhoastyex,741,708737,1957,50,10505,5,1747960,3,2798,3255,1,0,4.92958e+06,2
BigFull_Cream,1172,1292337,1818,713,10883,8,2483670,6,3589,5139,12,1,5.52896e+06,3
BillyBones17,1019,1246389,674,4,2156,2,2077070,6,2508,2852,17,4,4.06116e+06,1
BlackScorpioSRB,1275,1320358,571,70,2710,3,1501000,4,1285,3797,39,13,2.69591e+06,2
BlackoutTSQ,1454,1635932,1478,19,2959,2,2144840,5,2472,4920,0,2,3.7217e+06,2
BleedingWilds,1539,912918,2542,169,14299,27,2739640,4,4592,3070,28,3,4.34675e+06,1
Blitzern_,808,1283652,349,121,3607,5,2462480,6,2561,2067,0,0,47990,2
BlueCelticPagan,1985,1828312,405,63,586,51,4147720,7,2732,6425,1,0,838820,2
BlueHawk47,1134,1166238,1623,943,13071,2,2105980,4,3570,5028,0,0,5.78382e+06,3
BoEH_kosh,1211,1368191,606,68,5402,2,1536700,4,4149,4023,2,2,5.84359e+06,2
Boeserketchup,1116,1099730,1059,63,2398,3,1713640,3,1194,2936,366,139,836050,2
Bonzo_LEDZEP,946,1039978,2444,106,20239,7,2107550,5,3993,4505,13,5,5.08864e+06,2
BrainLessUncle,1209,1177644,1703,421,11043,6,1392160,2,1873,2715,14,0,2.86295e+06,3
BruLee-91,925,926955,2001,38,9375,5,1516320,3,2207,2566,15,5,2.96092e+06,2
Bruso49,1704,1259741,3759,89,16853,11,2149300,3,3866,3199,19,4,3.25082e+06,2
BtK-Schizo89,1406,1536053,1930,398,7082,6,2833260,8,4739,4753,27,5,5.7781e+06,2
BullJie,2741,1385061,179,37,592,540,3375540,12,10925,5843,55,19,3.70934e+06,3
Bundyland,1943,1523378,1605,132,10283,10,2993670,6,3137,2489,4,4,2.02438e+06,2
Butterschall,905,687079,489,71,2399,2,1601520,3,1737,2492,63,40,3.1134e+06,2
CHN-ElwinRommel,1353,1592730,775,153,6040,14,2057230,5,3761,4226,0,0,5.2963e+06,3
CLUB-magenta,1300,1239636,413,587,2985,7,2170240,5,3716,2934,8,6,6.63563e+06,2
CN-DrCurlyK,1014,743295,2665,177,13350,12,1417130,2,2178,2041,54,5,2.83145e+06,3
CaccaBlu44,1257,768438,388,80,2318,7,1042550,752,559,742,1,1,561480,2
CaptainGeordie,1273,1473878,1308,15,5288,1,3193850,9,5103,5593,6,1,6.1813e+06,2
Captureme,2086,1271917,847,0,1685,9,972135,361,542,196,28,5,239820,2
Cernorium,1170,1283478,1434,529,7369,5,2048100,4,1478,3134,96,37,2.09774e+06,2
ChatBouillu,778,898984,1241,94,8246,7,1528460,3,1334,3099,20,5,2.19439e+06,2
ChewyMegaFudge,957,846178,3253,243,11431,12,2175670,4,2844,2200,6,1,2.41428e+06,1
Chick-in-Danger,1173,1477342,4297,249,13163,6,2835090,6,3337,3917,8,2,5.43214e+06,2
Chill_Schweiger,881,855780,2068,253,8139,6,1935270,4,2468,3803,4,9,3.17531e+06,2
CitBolonUa,1971,1848981,715,76,769,3,3377320,9,5791,3380,3,1,9.19922e+06,1
Clewhie,635,486435,973,52,1628,964,1629680,3,1442,1802,10,4,2.09761e+06,2
Col_Platinum,818,959322,2494,328,7546,7,1918200,4,3715,5417,9,6,5.27811e+06,3
Comolokko-TR07,2421,1672590,1319,100,5630,4,2023260,4,970,2265,105,35,514650,2
Concaze,1098,1063998,669,49,2530,1,1445370,2,2403,3565,0,2,4.42658e+06,2
Coocie-DK,1053,1236460,462,57,5135,1,1606300,3,1954,1665,0,0,1.39397e+06,2
Corneys,1018,1018310,2373,189,9168,5,2025520,4,2113,2519,16,0,3.47039e+06,2
CptnObvius,962,1200598,1874,109,7141,3,1770630,3,3596,3323,0,0,4.94773e+06,2
