Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
RU_Kenny,960,983586,2632,127,17538,21,2419320,4,4314,4738,24,8,5.51183e+06,2
Radnetro,2519,1978262,8722,128,45098,1,6209660,11,6422,7388,64,31,6.91151e+06,2
RaikoX,1031,849832,2638,137,15732,11,3357890,5,3981,2696,158,34,3.10545e+06,2
RangerJager44,1355,1411665,4025,226,29066,18,3511260,7,7020,7947,63,14,1.12592e+07,2
RazerAki,2402,1678176,4212,56,24615,13,5446340,11,3075,4886,1,265,2.01245e+06,2
RealmofChaos666,1869,1463049,4728,247,23043,6,3462910,6,3594,3363,18,9,1.99161e+06,2
Redmeet55,2466,2154438,2193,479,14438,11,2633420,5,3568,4286,34,24,5.59593e+06,2
Renderz71,2312,1797914,3551,37,38200,29,3688500,7,5041,4788,17,21,2.02176e+06,2
Reserved08,1549,1588619,2797,61,13136,7,2726180,5,4900,7966,54,26,7.86872e+06,2
RiS84,1656,1523960,8700,117,32128,8,5097070,9,7471,4544,5,8,24925,2
Rigel241,1947,1803899,2749,146,11013,7,3382680,7,4718,5069,40,15,5.21334e+06,2
RlPP4,2187,1807880,1881,202,7106,4,2551350,5,2549,3482,6,3,4.35719e+06,2
RogerMicaPT,1912,2051893,3202,246,12047,6,4781240,10,7687,11131,173,25,9.48358e+06,2
Roik28,1447,1579236,1382,86,6971,7,3061720,7,4069,4042,428,83,6.06975e+06,2
RoughDrapht,6902,3041498,2049,51,6170,40,3458840,679,340,376,29,14,423240,1
Rukuh4,1625,1038208,1166,118,6537,11,2437400,5,2003,3655,354,1,1.23095e+06,3
Runninbutt,843,857110,1343,145,5058,2,2268880,4,1939,2802,210,59,1.80943e+06,2
Ryno89,1815,1650520,8048,186,30011,7,5398490,12,3901,5364,307,92,1.86956e+06,2
SKiLLeRGoRiLLa,1633,1608661,5135,379,21420,7,3639320,7,5062,8446,36,1,6.25106e+06,2
SalazarFriasCJ,1530,1954147,3921,61,16615,21,3474880,6,2979,2804,1,0,4.10355e+06,2
SecCmajk,1441,1630575,4795,567,18087,8,2588340,5,4972,4963,5,2,6.25441e+06,2
Sergeant_H3CTOR,1924,1707816,6611,187,14791,10,5205730,10,7064,4179,137,26,8.41128e+06,2
SinnermanIT,2341,3020854,6763,2750,31701,11,4640800,9,5845,4416,9,12,5.03765e+06,2
Skav-552,1427,1205517,2915,202,8743,4,2873550,5,4476,4756,63,18,6.91925e+06,2
Skepticu,1279,1840887,1448,53,11756,3,2432360,4,2156,4158,10,4,1.22254e+06,2
SmittyWerbenJJK,1310,2134641,2594,25,13203,6,2828510,5,3573,9203,0,0,1.14527e+06,2
Snadi72,2033,1582893,4126,146,11764,14,4148310,8,4745,2836,27,4,5.68396e+06,2
Spruehsahne001,2174,2009301,4257,287,42184,19,4292520,9,8170,5583,12,3,8.64985e+06,2
Stark77_HUN,1941,2381568,2678,167,27441,16,4510680,9,4998,5699,18,0,4.52752e+06,2
Starlingz2,1292,1412979,2547,129,8349,1,2907410,6,5154,7511,84,23,573685,2
StudyGoldApple,1203,1411014,2423,968,10971,11,1877160,3,2094,2644,4,0,4.25641e+06,3
SupraBlitz,1888,1685144,4208,177,27116,12,3781270,6,4091,2402,38,13,5.71621e+06,2
SurlyABeaver,1574,1591743,2672,278,10673,9,2847680,5,3241,3155,29,12,3.6409e+06,1
SvetoslavAt,1077,1465497,3384,177,12600,12,3078820,6,4968,5375,29,4,6.8199e+06,2
T1mBob,1448,1909528,4515,803,39939,18,3286630,5,4459,6153,6,3,6.41857e+06,2
T483,3620,2752244,2299,412,13996,11,2976950,6,5672,5301,126,3,151065,3
TEN-l0,1584,1807847,1937,164,11617,13,2708500,6,5834,5269,28,12,8.47381e+06,3
TGR_Recon,2513,3327641,1146,55,12425,12,3280220,7,1693,3592,5,1,1.75882e+06,2
TONl_KARMA,1288,1536519,1827,118,7681,6,2762420,5,2783,4090,29,17,6.67319e+06,2
TSAO7,1246,1463272,1286,99,8241,16,2551720,6,6214,3239,1,0,1.13929e+07,3
Tashpeters,2080,1847829,18674,374,80127,1,6308400,12,7641,2642,9,0,1.3533e+07,1
Tauryu,1194,1353497,2645,537,11599,21,4028690,10,5985,6000,21,0,9.24392e+06,2
TheEgilan,1093,700553,1278,77,6231,1,3739700,9,6735,5067,12,7,1.90751e+06,2
TheKlLLArR,1592,1424460,3247,88,7631,1,2703140,5,2439,4942,53,21,3.27678e+06,2
TheUltraParanoia,1309,1341866,2286,141,7953,5,2891120,5,3144,3675,9,5,6.54138e+06,3
Tmpst,1687,1200195,3928,186,20562,24,3662580,6,5944,2755,8,4,1.71932e+06,2
Torana383,1695,2183378,7722,27,24968,1,3828090,7,6373,4255,4,0,1.14984e+07,3
TouretteTauriel,1513,1734249,3413,949,14484,6,3044940,5,2699,4247,18,10,6.02306e+06,2
TrentoQ,1459,1660330,3224,123,33686,21,3959300,8,5816,4097,7,0,60995,3
Trump3nReich,2194,2085075,7898,100,42127,7,4023450,8,6274,7189,1,0,1.07143e+07,3
UCT_MASTER,949,885565,2020,138,9975,21,3514800,6,5654,2135,22,6,4.49535e+06,2
Ulkoministeri,1547,1727126,1116,182,11929,22,3026770,5,4283,4890,36,11,7.06548e+06,2
Unkrautex,1613,1821099,368,81,18418,21,3370000,7,5441,6021,104,7,7.5158e+06,2
UseTheForkLuke,1970,1435598,3168,383,9256,1,4385790,8,3402,3410,503,229,2.23503e+06,0
