Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region, ActInd, PTFOInd, TWInd
ClearyBoyJoe,1810,1593367,2484,380,17154,15,4099780,10,5627,6710,3,3,4.56619e+06,2
CoT2PoR,3201,2954837,6338,221,10826,6,5728020,12,5798,6820,277,61,1.02396e+07,2
CoiNz1337,867,837347,1354,99,8632,7,2595360,4,2626,4392,59,14,4.68456e+06,0
Conner1988,1795,1791608,3468,528,40750,22,6009920,14,7344,5987,31,11,1.36178e+07,2
Cpt-Victime,2817,2401176,34371,35,94161,6,11430500,20,16425,9552,36,7,2.66749e+07,2
Cpt-Weo,1796,1519325,885,63,4821,2,1678680,3,1225,2566,5,0,5.24187e+06,3
Crabby-san,1521,1638772,2796,487,8224,13,3366710,6,3755,5736,66,14,6.62059e+06,2
Crachytaupia,1531,1316432,3349,89,14579,7,2193620,4,2684,3915,111,47,4.59406e+06,2
Crash_CRO,1241,1279996,6122,277,26167,12,3669800,6,3609,6399,101,28,8.22962e+06,2
Crash_MaRTixx,1275,1142256,2145,164,9820,10,2829100,5,4296,4318,32,7,5.47884e+06,2
Crousader92,1848,1851705,5385,243,18041,9,2182290,4,4351,4621,8,8,7.92389e+06,2
Cunuvar,2141,2326178,1061,637,5301,4,5534440,15,9263,10561,32,11,1.5647e+07,2
DAIZU77,1567,1782684,696,60,17045,15,2366050,5,5555,5287,0,1,9.08723e+06,3
DEADSHOT_LY,1417,1523164,2798,140,10671,8,2535360,5,2841,3988,5,3,5.66983e+06,2
DGxiaoluo,2237,2375191,325,218,4066,9,2505560,5,4708,7328,0,0,9.38503e+06,3
DTR666,1645,2242576,4737,443,31343,19,4121630,9,9251,5586,42,11,1.36913e+07,2
D_Greed_x,3100,2017504,10953,213,36259,9,8874420,23,14822,6192,43,19,3.97757e+06,2
Da_oid_Opa,2557,3039672,3852,560,38373,19,6185820,16,8400,6889,6,2,1.36295e+07,2
Dancher83,2510,2340784,6355,411,13518,6,3490030,7,3122,7489,74,22,6.66348e+06,2
DanteRoach,1657,1222197,605,99,11279,9,2055100,2,1105,2627,40,10,2.84762e+06,2
Dargonai,1662,1751222,1440,172,6491,6,3181030,9,8174,4382,1,0,1.22705e+07,3
DarkSteelMan,2325,1717168,3535,635,20141,12,3254630,3,951,1581,227,69,3.32675e+06,2
DavesN0tHere,1177,1249228,6553,60,18912,4,2666710,4,3160,4947,13,14,5.24345e+06,1
Daydream_Flowers,1752,1638382,890,288,10334,4,2057610,4,3264,7600,31,1,6.67536e+06,3
Deacon093,913,916106,1104,109,6473,4,2317940,4,3205,3214,22,4,4.68368e+06,2
Deals_tenderness,1075,1212495,2410,55,10720,9,2196090,4,5602,8631,1,1,1.01738e+07,3
DeathLeecher,1385,1212592,2004,715,11669,12,3143140,6,3220,2662,273,67,5.01821e+06,2
Deep-dk,1435,1502395,4292,727,20537,5,3616960,6,5012,5494,38,7,8.99898e+06,2
DeggTSK,1345,1409061,2072,144,12265,7,2512080,5,3041,4176,22,11,5.6747e+06,2
Delta-Pantin,1292,1193582,2566,160,8988,6,3000120,6,4055,4309,51,25,6.35693e+06,2
Den3er,1280,1159016,4336,154,25814,4,2507630,5,3110,3991,26,8,4.6533e+06,2
